Taxon,Genus,Tribe,Subfamily,Family,NCBITaxon,Order,Diet,Nesting,Foraging,DietMod,NestingMod,ForagingMod,DietModslashboth,DietModslashlower,DietModslashupper,DietModalllower,DietModallupper,DietModanyplant,DietModonlyplant,ForagingModalllower,ForagingModallupper,ForagingModanycanopy,NestingModalllower,NestingModallupper,NestingModanycanopy,DietModonlypred,DietModanypred,DietModonlyomni,DietModanyomni,ForagingModanyground,NestingModanyground
Nesomyrmex_wilda,Nesomyrmex,Crematogastrini,Myrmicinae,Formicidae,Nesomyrmex_wilda,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Ocymyrmex_picardi,Ocymyrmex,Crematogastrini,Myrmicinae,Formicidae,Ocymyrmex_picardi,Hymenoptera,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
Perissomyrmex_snyderi,Perissomyrmex,Crematogastrini,Myrmicinae,Formicidae,Perissomyrmex_snyderi,Hymenoptera,?,0,0,?,0,0,?,?,?,?,?,?,?,0,0,0,0,0,0,?,?,?,?,1,1
Podomyrma_silvicola,Podomyrma,Crematogastrini,Myrmicinae,Formicidae,Podomyrma_silvicola,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Poecilomyrma_myrmecodiae,Poecilomyrma,Crematogastrini,Myrmicinae,Formicidae,Poecilomyrma_myrmecodiae,Hymenoptera,?,1,1,?,1,1,?,?,?,?,?,?,?,1,1,1,1,1,1,?,?,?,?,0,0
Pristomyrmex_orbiceps,Pristomyrmex,Crematogastrini,Myrmicinae,Formicidae,Pristomyrmex_orbiceps,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Pristomyrmex_punctatus,Pristomyrmex,Crematogastrini,Myrmicinae,Formicidae,NA,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Proatta_butteli,Proatta,Crematogastrini,Myrmicinae,Formicidae,Proatta_butteli,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Propodilobus_pingorum,Propodilobus,Crematogastrini,Myrmicinae,Formicidae,Propodilobus_pingorum,Hymenoptera,?,0,0,?,0,0,?,?,?,?,?,?,?,0,0,0,0,0,0,?,?,?,?,1,1
Rhopalomastix_janeti,Rhopalomastix,Crematogastrini,Myrmicinae,Formicidae,Rhopalomastix_janeti,Hymenoptera,?,1,1,?,1,1,?,?,?,?,?,?,?,1,1,1,1,1,1,?,?,?,?,0,0
Rhopalomastix_rothneyi,Rhopalomastix,Crematogastrini,Myrmicinae,Formicidae,Rhopalomastix_rothneyi,Hymenoptera,?,1,1,?,1,1,?,?,?,?,?,?,?,1,1,1,1,1,1,?,?,?,?,0,0
Romblonella_scrobifera,Romblonella,Crematogastrini,Myrmicinae,Formicidae,Romblonella_scrobifera,Hymenoptera,?,1,0&1,?,1,0&1,?,?,?,?,?,?,?,0,1,1,1,1,1,?,?,?,?,1,0
Rotastruma_recava,Rotastruma,Crematogastrini,Myrmicinae,Formicidae,Rotastruma_recava,Hymenoptera,?,1,1,?,1,1,?,?,?,?,?,?,?,1,1,1,1,1,1,?,?,?,?,0,0
Rotastruma_stenoceps,Rotastruma,Crematogastrini,Myrmicinae,Formicidae,Rotastruma_stenoceps,Hymenoptera,?,1,1,?,1,1,?,?,?,?,?,?,?,1,1,1,1,1,1,?,?,?,?,0,0
Royidris_anxietas,Royidris,Crematogastrini,Myrmicinae,Formicidae,Royidris_anxietas,Hymenoptera,?,0,0,?,0,0,?,?,?,?,?,?,?,0,0,0,0,0,0,?,?,?,?,1,1
Royidris_longiseta,Royidris,Crematogastrini,Myrmicinae,Formicidae,Royidris_longiseta,Hymenoptera,?,0,0,?,0,0,?,?,?,?,?,?,?,0,0,0,0,0,0,?,?,?,?,1,1
Royidris_notorthotenes,Royidris,Crematogastrini,Myrmicinae,Formicidae,Royidris_notorthotenes,Hymenoptera,?,0,0,?,0,0,?,?,?,?,?,?,?,0,0,0,0,0,0,?,?,?,?,1,1
Strongylognathus_testaceus,Strongylognathus,Crematogastrini,Myrmicinae,Formicidae,Strongylognathus_testaceus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Temnothorax_bernardi,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Myrmoxenus_bernardi,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_georgicus,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Myrmoxenus_tamarae,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_gordiagini,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Myrmoxenus_gordiagini,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_kutteri,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Chalepoxenus_kutteri,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_mediterraneus,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Myrmoxenus_kraussei,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_poeyi,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Temnothorax_poeyi,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_ravouxi,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Myrmoxenus_ravouxi,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_recedens,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Temnothorax_recedens,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_rugatulus,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Temnothorax_rugatulus,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_stumperi,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Myrmoxenus_stumperi,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_tricarinatus,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Temnothorax_tricarinatus,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Temnothorax_unifasciatus,Temnothorax,Crematogastrini,Myrmicinae,Formicidae,Temnothorax_unifasciatus,Hymenoptera,1,0&1,0&1,1,0&1,0&1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
Terataner_bottegoi,Terataner,Crematogastrini,Myrmicinae,Formicidae,Terataner_bottegoi,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Terataner_rufipes,Terataner,Crematogastrini,Myrmicinae,Formicidae,Terataner_rufipes,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetheamyrma_subspongia,Tetheamyrma,Crematogastrini,Myrmicinae,Formicidae,Tetheamyrma_subspongia,Hymenoptera,?,0,0,?,0,0,?,?,?,?,?,?,?,0,0,0,0,0,0,?,?,?,?,1,1
Tetramorium_alperti,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_alperti,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_ambatovy,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_ambatovy,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_andrei,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_andrei,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_anodontion,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_anodontion,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_atratulum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Anergates_atratulus,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_bessonii,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_bessonii,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_bicarinatum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_bicarinatum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_bonibony,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_bonibony,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_caespitum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_caespitum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_caldarium,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_caldarium,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_cognatum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_cognatum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_dalek,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_dalek,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_delagoense,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_delagoense,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_electrum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_electrum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_hispidum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_hispidum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_hobbit,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_hobbit,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_humbloti,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_humbloti,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_ibycterum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_ibycterum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_impurum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_impurum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_kelleri,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_kelleri,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_kutteri,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Teleutomyrmex_kutteri,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_lanuginosum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_lanuginosum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_mackae,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_mackae,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_malagasy,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_malagasy,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_norvigi,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_norvigi,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_pleganon,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_pleganon,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_plesiarum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_plesiarum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_popell,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_popell,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_proximum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_proximum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_ranarum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_ranarum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_rumo,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_rumo,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_scytalum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_scytalum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_sericeiventre,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_sericeiventre,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_severini,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_severini,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_sikorae,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_sikorae,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_simillimum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_simillimum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_spinosum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_spinosum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_steinheili,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_steinheili,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_taylori,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_taylori,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_tosii,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_tosii,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_transversinode,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Rhoptromyrmex_transversinodis,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_validiusculum,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_validiusculum,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_valky,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_valky,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Tetramorium_venator,Tetramorium,Crematogastrini,Myrmicinae,Formicidae,Tetramorium_venator,Hymenoptera,2,0&1,0&1,2,0&1,0&1,2,2,2,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
Trichomyrmex_criniceps,Trichomyrmex,Crematogastrini,Myrmicinae,Formicidae,Trichomyrmex_criniceps,Hymenoptera,1,0&1,0,1,0&1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
Trichomyrmex_destructor,Trichomyrmex,Crematogastrini,Myrmicinae,Formicidae,Trichomyrmex_destructor,Hymenoptera,1,0&1,0,1,0&1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
Trichomyrmex_mayri,Trichomyrmex,Crematogastrini,Myrmicinae,Formicidae,Trichomyrmex_mayri,Hymenoptera,1,0&1,0,1,0&1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
Trichomyrmex_robustior,Trichomyrmex,Crematogastrini,Myrmicinae,Formicidae,Trichomyrmex_robustior,Hymenoptera,1,0&1,0,1,0&1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
Vitsika_suspicax,Vitsika,Crematogastrini,Myrmicinae,Formicidae,Vitsika_suspicax,Hymenoptera,?,0&1,0&1,?,0&1,0&1,?,?,?,?,?,?,?,0,1,1,0,1,1,?,?,?,?,1,1
Vollenhovia_emeryi,Vollenhovia,Crematogastrini,Myrmicinae,Formicidae,Vollenhovia_emeryi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Vombisidris_bilongrudi,Vombisidris,Crematogastrini,Myrmicinae,Formicidae,Vombisidris_bilongrudi,Hymenoptera,0,1,0&1,0,1,0&1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0
Xenomyrmex_floridanus,Xenomyrmex,Crematogastrini,Myrmicinae,Formicidae,Xenomyrmex_floridanus,Hymenoptera,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0
Manica_bradleyi,Manica,Myrmicini,Myrmicinae,Formicidae,Manica_bradleyi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Manica_invidia,Manica,Myrmicini,Myrmicinae,Formicidae,Manica_invidia,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Manica_rubida,Manica,Myrmicini,Myrmicinae,Formicidae,Manica_rubida,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_aimonissabaudiae,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_aimonissabaudiae,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_alaskensis,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_alaskensis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_aloba,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_aloba,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_americana,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_americana,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_anatolica,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_anatolica,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_angulata,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_angulata,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_angulinodis,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_angulinodis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_arisana,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_arisana,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_arnoldii,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_arnoldii,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_bergi,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_bergi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_brevispinosa,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_brevispinosa,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_crassirugis,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_crassirugis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_discontinua,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_discontinua,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_divergens,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_divergens,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_dshungarica,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_dshungarica,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_eidmanni,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_eidmanni,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_excelsa,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_excelsa,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_forcipata,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_forcipata,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_fracticornis,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_fracticornis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_hamulata,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_hamulata,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_hellenica,Myrmica,Myrmicini,Myrmicinae,Formicidae,NA,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_hirsuta,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_hirsuta,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_incompleta,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_incompleta,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_indica,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_indica,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_jessensis,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_jessensis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_karavajevi,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_karavajevi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_kasczenkoi,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_kasczenkoi,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_kirghisorum,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_kirghisorum,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_kotokui,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_kotokui,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_latifrons,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_latifrons,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_laurae,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_laurae,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Myrmica_lobicornis,Myrmica,Myrmicini,Myrmicinae,Formicidae,Myrmica_lobicornis,Hymenoptera,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
